title,paragraphs
A Broken Promise on Taxes," It's almost hard to understate just how often and vocally Republicans and the president made that case to voters that this is what American business and the American economy needed from, or domestic investment"
A Broken Promise on Taxes," So once this bill passes, what is? FedEx is tax bill? How much does it save? So the bill passes and FedEx files financial statements for the fiscal year 2018 at the end of the year"
A Broken Promise on Taxes," And it shows that rather than paying one point five billion like it paid the last year, it actually was owed money by the government  It has a negative, effective tax rate  What? Yeah, negative  5%  So less than zero less than zero Wow"
A Broken Promise on Taxes," And how much of that savings? 1 5 plus 1,000,000,000 is attributable to this tax bill, all of it over the 1st 2 years after the tax law, we can count 1 6 $1,000,000,000  That's a pretty staggering figure"
A Broken Promise on Taxes," But then again, we know that FedEx plans to use that money to reinvest in the American economy  So that's the story that FedEx told before the law passed  But the story that played out is different"
A Broken Promise on Taxes," Leary Back when the scientists of Dana Farber Cancer Institute discover the PTL one pathway so vital to making the immune system attack cancer, it transformed immunotherapy into a revolutionary way of treating cancer everywhere for 72 years, from pioneering chemotherapy to harnessing the immune system, Dana Farber's cancer breakthroughs have changed the world"
A Broken Promise on Taxes, Learn more at Dana Farber dot or GE forward slash everywhere surgeon
A Broken Promise on Taxes," What happened with all this money that FedEx saved from this tax cut? That it played such a huge role in shaping? FedEx had said, you know, up to the eve of the bill being signed that they were gonna use the money to increase investment, but they didn't"
A Broken Promise on Taxes," Investment actually went down compared to what they had projected, and then the next year it went down again  So what did FedEx do with these savings? If they were not investing it in the kind of things that we all thought they would  Well, it largely rewarded its shareholders"
A Broken Promise on Taxes," It increased dividends, which is the money it regularly pays, people who own it stock  And it bought back shares of that stock, which has the effect of pushing up prices of the stock for the people who own it"
A Broken Promise on Taxes," Now, to be clear, it did some good things for its workers to it accelerated some raisins  It increased the size of its workforce  It made a large contribution to its pension plan  But the big winner were shareholders"
A Broken Promise on Taxes, And that's a group that is largely if you look at who owns stock in America skewed toward the very wealthy
A Broken Promise on Taxes, So the promise the FedEx made that they would invest much of the savings from this tax cut into the kind of projects that would benefit everyday workers across the economy
A Broken Promise on Taxes," Instead, the benefit of the way they use this money really went toe people who are largely already pretty well off  In the short term, that seems very clear"
A Broken Promise on Taxes," Why do you think that the text did I had a lot of questions for FedEx about how they spent their tax money  I tried to ask them of executives over a period of a couple months, I was never granted an interview with an executive"
A Broken Promise on Taxes," I sent very detailed questions, including one very similar to the one you just asked  Most of them went unanswered  I would love to hear FedEx explanation of how it has made the decisions it's made with its tax cut windfall  Jim"
A Broken Promise on Taxes, How typical was this for companies that received these big savings from the tax cuts that they did not use to invest? And instead they used it to buy back shares or pay dividends? It was very typical
A Broken Promise on Taxes, My colleagues and I did a few different analyses to sort of demonstrate just how widespread this type of behavior was  And here's a few ways of looking at it
A Broken Promise on Taxes, One is that companies increased share buybacks and dividends by about triple as much as they increased investment following the tax cuts  Wow! Another is that investment has now grown more slowly since the tax cuts under President Trump
A Broken Promise on Taxes," Then it grew before the tax cuts under President Trump, which is another way of saying that the central claim of the tax cuts and how they would be used and how it would benefit the economy that has just not come to pass  It is not Jim"
A Broken Promise on Taxes," If these companies were to call you back and you were able to ask what they're thinking was, would there be an argument from a company like FedEx about why the way it chose to use this money is wise and will benefit the American economy? Absolutely"
A Broken Promise on Taxes," The argument goes like this First off, rewarding shareholders is just another way to increase investment because those shareholders will use that money to invest in different companies who will use that money productively"
A Broken Promise on Taxes," The other argument is that it's just too soon to tell the effects of tax cuts on investment that basically what changes for cos when you cut their tax rate is not, oh, they get a bunch of money today"
A Broken Promise on Taxes," It's that investments tomorrow pay off even more because the profits you get back, you pay less taxes on  And so we would expect overtime to Seymour Investment not right away"
A Broken Promise on Taxes, Is there any truth to that? Are these arguments from the company's about how they use this money accurate that eventually will really help the economy I think there are mechanical truths that you can see to those arguments
A Broken Promise on Taxes," But it's also true that this is all really complicated and that this was sold as a very simple relationship  Cut the taxes, investment will increase"
A Broken Promise on Taxes, And just the fact that we're not seeing that happen right away flies in the face of the arguments that were used to sell the bill  I think that's really important here
A Broken Promise on Taxes," Is that yes, it may be true that investment over time is slightly more competitive in America because of a reduction in marginal business tax rates  But that was not what President Trump stood up at rallies and talked about"
A Broken Promise on Taxes," He talked about, you know, growing the American economy by 3456% a year because of all this flood of investment  Come back to the United States and we just don't see it"
A Broken Promise on Taxes," Jim, why is this important? At the end of the day, I mean, these companies successfully lobbied for a tax cut  They got it  It's their money"
A Broken Promise on Taxes," Theoretically, can't they just do what they want to do with it? Whatever that is, I think it's important to hold politicians and their supporters accountable for the promises they make, particularly when those promises have Rhea World implications"
A Broken Promise on Taxes, The economy is not performing as well as we were promised it would when the tax cuts were passed  It's not growing as fast  It doesn't have as much investment
A Broken Promise on Taxes," And if you believe the arguments that were made to sell this, that's hurting workers because slower growth is keeping their incomes from rising as fast as they should be  So real people are suffering from not having that additional growth that they were promised they would have"
A Broken Promise on Taxes," And now don't  And then there's this  One last thing which is visible comes at a cost  It's not free to just give money back to corporations by cutting their tax bills, despite what the proponents said, which was that the law would pay for itself the additional growth"
A Broken Promise on Taxes," What we're actually seeing is a massive hundreds of billions of dollars a year effect to grow the federal budget deficit, and last year that deficit came very close to topping $1 trillion"
A Broken Promise on Taxes," And how big or rule is the tax cut flame in that ballooning deficit? It is the primary driver of additional deficits beyond what we had already before the law was passed  Jim, thank you very much, thank you"
A Broken Promise on Taxes," In a statement, FedEx criticized The Times reporting about its tax savings and investments, but offered no specific factual objections  In the statement, the company's founder and CEO, Fred Smith, challenge the publisher of The Times to a public debate about federal tax policy in Washington"
A Broken Promise on Taxes," In response, a spokeswoman for The Times dismissed the request as a stunt and a quote effort to distract from the findings of our story, We'll be right back"
A Broken Promise on Taxes," What if your email let you see a projects entire history and not just the messages sent to you? What if everyone else on your team could see it as well, then it wouldn't be email it all  Move communication from inboxes two channels in Slack"
A Broken Promise on Taxes," Instead of seeing a partial set of messages about a project  Everyone in slacks is exactly the same thing, and moves work forward faster, slack choose a better way to work  Get started at slack dot com  Here's what else you need  10"
A Broken Promise on Taxes," Underneath the establishment of Israeli civilian settlements in the West Bank is not her say inconsistent with international law  On Monday, the Trump administration declared that the U  S"
A Broken Promise on Taxes," Does not consider Israeli settlements in the West Bank to be in violation of international law, reversing four decades of American policy  We're not addressing or prejudging the ultimate status of the West Bank  This is for the Israelis and the Palestinians to negotiate"
A Broken Promise on Taxes, The Times reports that the new policy would likely doom any peace talks between Israelis and Palestinians by legitimizing Israeli settlements on West Bank territory that Palestinians have demanded for a future state
A Broken Promise on Taxes," And in a closely watched showed up, police in Hong Kong have surrounded nearly 500 student protesters on a college campus, threatening them with gunfire and tear gas unless they surrender  Thief Standoff has turned the college campus into Hong Kong's latest battleground over democracy and the influence of China"
A Broken Promise on Taxes," The students there have used homemade firebombs, slingshots and bows and arrows to defend themselves against the police, but now appear to be cornered  That's it for the daily I'm Michel Navarro  See tomorrow  Sometimes a single moment can change everything"
A Broken Promise on Taxes," I used to stay up late at night with my dad watching movies on TV, and one night he cried  Um, Alicia Burke, host of the new podcast that made all the difference"
A Broken Promise on Taxes, I talked to achievers like documentary filmmaker Ken Burns about the moments that inspired them to make an impact
A Broken Promise on Taxes," I knew that there was some power to film that I wanted to be a part of you confined that made all the difference Anywhere you get your podcasts created by Bank of America, what would you like the power to d'oh!"
The Latest: The Week Ahead in the Impeachment Hearings,it started with a whistle  Blowers complain about President Trump's contact with a foreign leader  Had a perfect phone call with the president of Ukraine  Like I mean perfect
The Latest: The Week Ahead in the Impeachment Hearings," Today I'm announcing the House of Representatives moving forward with an official impeachment inquiry drama expected on Capitol Hill this week with the most crucial testimony yet  At least eight witnesses are scheduled to testify this week in public hearing  Hey, it's Julie Davis"
The Latest: The Week Ahead in the Impeachment Hearings," It's Week two of the impeachment inquiry, and we're preparing for tomorrow's hearings when we're going to hear from four witnesses all on the same day and Knick fan does  Our congressional reporter is going to be there"
The Latest: The Week Ahead in the Impeachment Hearings," He's on Capitol Hill right now, preparing to take in all this new testimony and try to digest it and figure out where we are  So I'm gonna give him a call and see what he's thinking about what we can expect  Daily Press  Hi"
The Latest: The Week Ahead in the Impeachment Hearings," Can I talk to Nick? Fan does, Please  One moment  Let me see where he is  There's usually good hold music with one moment  Uh, this is Nick  Hey, Nick, it's Julie  Hey, Joy  So let's talk about how tomorrow's gonna go  Why do we have four witnesses"
The Latest: The Week Ahead in the Impeachment Hearings," Last week, on the first day, there were two Bill Taylor and George Kent, and Taylor really was the standout witness  He was the one who attracted all the attention George Concert about Lost in the Shuffle  And then on the second day, Marie Evanovich was by herself"
The Latest: The Week Ahead in the Impeachment Hearings," You know, it was just her on the panel, and that seemed to really open up a lot of room for Democrats to draw out her story in a compelling way  And so I'm just kind of wondering why I called for people on the same day"
The Latest: The Week Ahead in the Impeachment Hearings," So I think that there's a couple reasons, the main one being that Democrats just feel like they're in a time crunch houses out for Thanksgiving next week, and I think they want to move through out of these people quickly"
The Latest: The Week Ahead in the Impeachment Hearings," The other thing is that tomorrow there's technically two hearings, one in the morning and one in the afternoon, and the afternoon is just two witnesses that the Republicans have requested  And they're pretty ticked off, frankly, that those witnesses got shoved in the afternoon"
The Latest: The Week Ahead in the Impeachment Hearings," That's when typically, attendance is pretty poor for congressional hearings  People aren't gonna be tuning in so much  So they're accusing Democrats of tryingto bury those witnesses that happened to them last week with their questioning, right"
The Latest: The Week Ahead in the Impeachment Hearings," Like they didn't get to do the questioning till the afternoon when the viewership was way down  Yeah, totally  And I think they go into the evening  This time will be the worst"
The Latest: The Week Ahead in the Impeachment Hearings," So who are these four people testifying tomorrow? Has has that gonna work? It's Lieutenant Colonel Alexander of Inman, was the top Ukraine expert at the White House and was very alarmed by phone call that he overheard between President Trump and the Ukrainian president"
The Latest: The Week Ahead in the Impeachment Hearings," Another witness works for Mike Pence, the vice president  She also wasn't in on the call  She didn't think it was great testified that you thought was improper, but did not raise her concerns in the same wave Inman did"
The Latest: The Week Ahead in the Impeachment Hearings," And then in the afternoon, you've got Vin Mons Boss Morrison on the National Security Council at the White House, and Kurt Volker, who was the special envoy to Ukraine and was one of the so called three amigos who were like deputized by President Trump to run Ukraine policy last week"
The Latest: The Week Ahead in the Impeachment Hearings," We really heard about kind of the context in which this call happened  You know, career diplomats who talked about how they felt pushed aside by Rudy Giuliani and Gordon Sandlin, and to some degree, Volker himself in a way that allowed this call toe happen"
The Latest: The Week Ahead in the Impeachment Hearings," What's interesting to me about tomorrow is it seems like we're sort of circling back to the July 25th Call the thing that started this whole saga, the thing that touched off the whistle blower complaint"
The Latest: The Week Ahead in the Impeachment Hearings," You have people who listened in in real time to President Trump and the president of Ukraine  Three out of the floor, I think  Right, we're on that call  Yeah, that's right"
The Latest: The Week Ahead in the Impeachment Hearings, So I think we're gonna hear really different impressions of that phone call ve Inman was really alarmed by it and when and raised is concerned immediately with White House lawyers and that it would fits the frame of a cover up that the White House immediately tried to move to lock down this transcript because they knew was problematic
The Latest: The Week Ahead in the Impeachment Hearings," Morrison, on the other hand, is going to talk about how he didn't see anything improper with the call and did suggest that it ought to be locked down, but only because he thought it might be in this polarized environment might be politically unflattering to the president"
The Latest: The Week Ahead in the Impeachment Hearings, So we're gonna hear a lot about what the White House was thinking during this consequential call that will both kind of push against the president's characterization that it was perfect and then also maybe lend a little bit of authority behind that claim
The Latest: The Week Ahead in the Impeachment Hearings, So who is the single witness your most eager to hear from? And what do we want to hear from them? Kurt Volker
The Latest: The Week Ahead in the Impeachment Hearings," He was the first witness who did a private interview with lawmakers more than a month ago now and basically at the time told them Ah, lot of details that themselves were not flattering for the president that have helped them assemble their story"
The Latest: The Week Ahead in the Impeachment Hearings," But his own conclusion was that there had not been a quid pro quo  And so, you know, a lot of water has flowed under the bridge since he testified"
The Latest: The Week Ahead in the Impeachment Hearings," A lot of other witnesses have come forward that have made him look either like willfully ignorant, dense like he may have been misleading the committee  Who knows? So I'm really curious"
The Latest: The Week Ahead in the Impeachment Hearings," Does his testimony evolve it all? And if so, that could be a big blow to the president and his defense because they really leaned on him"
The Latest: The Week Ahead in the Impeachment Hearings," Or does he stick to his guns and say, I was deeply involved in all of this? I worked closely with Gordon's on land  I spoke with Rudy Giuliani, spoke with the president, and I don't think that there was, in the end, any quid pro quo"
The Latest: The Week Ahead in the Impeachment Hearings," And in that case, I think the Republicans would be pretty policed with him  Great  Well, thanks, toxin  Thanks, Joy"
The Latest: The Week Ahead in the Impeachment Hearings," Okay, So I should also mention that the other big story today that relates to all of this is that we learned that lawmakers in the impeachment inquiry are actually investigating whether President Trump lied in the written answers he gave during the Mueller investigation"
The Latest: The Week Ahead in the Impeachment Hearings, So House impeachment investigators are looking at this question officially now  And the reason that that's interesting is because there's been a lot of questions
The Latest: The Week Ahead in the Impeachment Hearings, And there's been a lot of debate internally among House Democrats about whether they even want to go there and deal at all with the Mueller investigation when they get to drafting articles of impeachment about this Ukraine affair
The Latest: The Week Ahead in the Impeachment Hearings, There had been a thought early on that they should stay focused just on Ukraine just on this clear allegation that they're looking at right now about whether the president abused his power
The Latest: The Week Ahead in the Impeachment Hearings," But now this brings back this question of whether the president's conduct and in this case, whether the president's actual truthfulness in the Mueller investigation is going to be an issue for impeachment articles in the House"
The Latest: The Week Ahead in the Impeachment Hearings," And that's an open question, and we still don't know the answer yet, so we're following that, too  So that's the latest  Sometimes one moment changes everything  Two years into building half Post, I collapsed a militia Burke, host of the podcast that made all the difference"
The Latest: The Week Ahead in the Impeachment Hearings," I talked to achievers like Arianna Huffington about the moments that inspired them to make an impact  The medical conclusion was, Arianna, you have civilizations, disease, Berna  You have to change your life  Find that made all the difference anywhere you get your podcasts created by Bank of America"
The Latest: The Week Ahead in the Impeachment Hearings, What would you like the power to? D'oh
The Spectacular Rise and Fall of WeWork,"from New York Times  I'm Michaela borrow  This is today  It was the most valuable startup in the United States, with plans to revolutionize how and where people around the world worked"
The Spectacular Rise and Fall of WeWork," Amy chose on the spectacular rise and fall of we work and the story of the man behind it all  It's Monday, November 18th  Amy  I wonder if you could read this letter that we work employees sent to their bosses"
The Spectacular Rise and Fall of WeWork," Sure, here's what they wrote to the weak company management team  We works  Company values encourage us to be entrepreneurial, inspired, authentic, tenacious, grateful and together  Today we're embracing these qualities wholeheartedly as we band together to ensure the well being of our peers"
The Spectacular Rise and Fall of WeWork, Thousands of us will be laid off in the coming weeks
The Spectacular Rise and Fall of WeWork," But we want our time here to have meant to something We don't want to be defined by the scandals, the corruption and the greed exhibited by the company's leadership way want to leave behind a legacy that represents the true character and intentions of we work employees"
The Spectacular Rise and Fall of WeWork," In the immediate term, we want those being laid off to be provided fair and reasonable separation terms commensurate with their contributions, including severance pay, continuation of company paid health insurance and compensation for lost equity"
The Spectacular Rise and Fall of WeWork, Pretty grim letter it ISS So how did we work? Get to this point What's the story here? Co founder and CEO of We Work Adam Newman  Theo
The Spectacular Rise and Fall of WeWork," The story of we work really starts with a man named Adam Newman thing growing up in Israel watching American television and movies, I believed that the American dream is get a degree, get a great job, have lots of fun, make lots of money  He was born in Israel"
The Spectacular Rise and Fall of WeWork," He moved to New York  I majored in entrepreneurship and marketing, and he started all of these sort of fly by night entrepreneurial ideas  One of them was genius  Idea was gonna be a women's high heel shoe with the collapsible Hill women's high heels with collapsible heels  Another one"
The Spectacular Rise and Fall of WeWork," George  No, because it's uncomfortable  Michael tow walk around and heels all day  So you collapsed thumb when you're going down subway stairs  This is definitely not my past, and I came up with my second great idea"
The Spectacular Rise and Fall of WeWork," Trawlers with the cave crawlers was baby pence with knee pads on them to protect the baby's needs for the crawling age Kneepads for crawling babies  The slogan was, Just because they don't tell you doesn't mean they don't hurt off course"
The Spectacular Rise and Fall of WeWork," The business was a tremendous failure, so he settles on co working, and in 2010 started we work  We work as a leader in the business of renting out space is to entrepreneurs, the company  It was a very specific time to be in the co working business"
The Spectacular Rise and Fall of WeWork," There were a lot of people, had a lot of startup ideas  Silicon Valley was booming, and you needed a place to work outside your parentsbasement  It lets people rent out a desk or a private office equipped with amenities like Internet coffee and spacious common areas  They were sleek"
The Spectacular Rise and Fall of WeWork," They had community space sofas all over the place  For team building, there was cold brew calm  Boucha, taco  Tuesdays  There was beer and wine on tap  Instead of going out for a drink, you'd stay at the office"
The Spectacular Rise and Fall of WeWork," It really came to symbolize the kind of start up entrepreneurial hustle of millennials  Other words  This kind space was perfectly timed for a generation of people who didn't see themselves as office workers, but as individual businesses and entrepreneurs who needed a place to do that"
The Spectacular Rise and Fall of WeWork," Exactly way work is the office space of tomorrow  The future is about light innovation  Creativity is going from me way give you space that will inspire you, uplift you and help you innovate products off tomorrow  So in Adam's mind, this was a community company"
The Spectacular Rise and Fall of WeWork," His mission was to elevate the world's consciousness  He would talk about this, so he grew up partly on a kibbutz in Israel, and he would talk about it as a capitalist kibbutz"
The Spectacular Rise and Fall of WeWork," It was this mix of like capitalistic hustle with this yearning for communal meaning, Adam Newman would say that he wanted  We worked to create a world where people don't just make a living, they make a life and they make a life in these we work"
The Spectacular Rise and Fall of WeWork," Office is exactly the thing Adam Newman is really best at is communicating his vision, convincing people that he can change the way we work and live  He fully adopted the persona of the iconoclasts startup founder, and he looks apart"
The Spectacular Rise and Fall of WeWork," You know, it's six foot five with flowing brown hair  You know, people looked up to him when he walked in a meeting with people  They literally paid attention to him"
The Spectacular Rise and Fall of WeWork," But the most important person who bought into his vision is a Japanese executive, the head of a company called Softbank  The thing is, you know, I have a vision held Masayoshi, son  Everyone calls him Masa  We go and change the world together"
The Spectacular Rise and Fall of WeWork," Massages, company, overseas something called the Vision Fund  Thinking about what is the future? What is the how we can change the life of people for the better humanity thing  This is the largest tech investment fund in the world"
The Spectacular Rise and Fall of WeWork," They have $100 billion to play with, largely from the Saudis who want to diversify away from oil and invest in tech  And Masa is this very interesting character who's always trusted his gut"
The Spectacular Rise and Fall of WeWork, One of the investments you made is considered by many people to be the most successful investment in the history of mankind  You invested roughly $20 million in Alibaba at the time it went public  It was worth roughly $90 billion
The Spectacular Rise and Fall of WeWork," What is it that made you feel this was worth putting in $20 million? Well, he had no business plan, but his eyes was very strong  Strong eyes thrown, shining eyes  Uh, And so he meets Adam Newman  Adam Newman gives Masa a tour of his offices"
The Spectacular Rise and Fall of WeWork, This includes the right soundtrack in the background and all the sleek office space and virtual reality renderings of we work office space in the future
The Spectacular Rise and Fall of WeWork," So you could wear these glasses and feel like you're standing in Tokyo or Shanghai, right down to looking out the street and seeing the scene that you would see from the offices  And this really blows Mosses mind  He loves this vision  He loves Adam's energy  You know both"
The Spectacular Rise and Fall of WeWork, We work and thought bank a vision fund or shoot the moon operations
The Spectacular Rise and Fall of WeWork," So So after a 12 minute tour of the We work offices and Adam Newman's vision, basically both willing to make humongous bets and they're sort of enabling one another Masa son invest over $4 billion in we work  And by the way, I work in a we work"
The Spectacular Rise and Fall of WeWork," So we were I hear they have good drinks on tap  David, this is an enormous investment, and he doesn't say, Adam, I need you to be very careful steward of this extremely important investment  Be careful with my money  Instead, he says, I need you to go crazier"
The Spectacular Rise and Fall of WeWork," I need you to do more  I need you to explore your wildest visions, he said  That he says, go as far as you can with this, and there's more money where this came from"
The Spectacular Rise and Fall of WeWork," So just how wild does Adam Newman go with this $4 billion investment we're at? We work in Austin, Texas, right now  He started opening  We works all over the country office at Crystal City  We were just opened up today"
The Spectacular Rise and Fall of WeWork," Every major American city had a wee work new office space, which is in the We work in Long Beach, California and then he expanded massively abroad"
The Spectacular Rise and Fall of WeWork," I feel like I remember this moment because I woke up one day and had a long walk around Manhattan and there was a we work at every single Laurel Taylor building  Absolutely, they became ubiquitous  We work now is 45 million square feet of real estate"
The Spectacular Rise and Fall of WeWork," It's the largest private landlord in New York, Washington and London"
The Spectacular Rise and Fall of WeWork," And then giant companies started also moving their employees into we work offices, thinking it's a draw for employees to work in these spaces, like which companies horizon, sales force, IBM all moved a lot of employees until we work"
The Spectacular Rise and Fall of WeWork," Office space is this is the point when Adam really leans into Mosses advice, which is to go wild, pursue your craziest dreams"
The Spectacular Rise and Fall of WeWork," He opens at we live apartment building and wants to expand that, he says These are places that will have community and cut down on the suicide rate because people never feel alone  He was talking about  We grow and he and his wife opened a school in downtown Manhattan"
The Spectacular Rise and Fall of WeWork," There was we bank, there was we sail  There was  We sleep  There was talk of an airline  We fly, we fly  Presumably there was talk of we Mars even putting office space on the Red Planet  That really is wild  It was wild  So Adam Newman becomes fantastically rich"
The Spectacular Rise and Fall of WeWork," He also indulges his eccentricities, and he was known to walk around the office barefoot  But now he's installed a private plunge pool in his office, a cold plunge on infrared sauna in his office  He has a white May back"
The Spectacular Rise and Fall of WeWork," He's like blaring hip hop as this chauffeured white Maybach takes him all over Manhattan  He also convinced the company to buy a $60 million private plane, Um, which he and other executives  Hot box  I'm sorry"
The Spectacular Rise and Fall of WeWork," That's, you know, getting high in a confined space with marijuana smoke filling the cabin tequila  Adam Newman loved his Don Julio tequila  He would even get people who didn't seem the tequila type like Jared Kushner to take tequila shots at nine in the morning"
The Spectacular Rise and Fall of WeWork," Well, they were scoping out some real estate in Philly, but employees said that there was just free flowing booze all the time  A lot of marijuana, a lot of these summer camp kind of weekend retreats"
The Spectacular Rise and Fall of WeWork," People would get drunk and they dance around a fire, singing to journey and other sort of Animal house antics, but always infused with this like larger purpose  Adam would get on stage with, like Deepak Chopra and address employees"
The Spectacular Rise and Fall of WeWork, And it was this culture of we work that was very specific to kind of Adam's vision for the company  So Amy is Adam Newman becomes this larger than life character
The Spectacular Rise and Fall of WeWork," As we work as opening offices all over the United States all over the world, and is this term we start to get applied to all areas of life, our people starting to question whether this is getting just a little too big and whether it's all kind of adding up"
The Spectacular Rise and Fall of WeWork," By and large, people looked at what Adam had accomplished  We work on every corner as you said, taking over iconic buildings, and they believed in what he was selling"
The Spectacular Rise and Fall of WeWork," And then on top of that, you throw in Masa, this Japanese tycoon who had made a fortune investing early on in these founders Alibaba, Yahoo uber just based on gut instincts"
The Spectacular Rise and Fall of WeWork," And if he believed in Adam, why shouldn't everyone else So we work? Does what successful startups do They prepare to go public, meaning they can sell their shares to the public? There's evaluation on the company of $47 billion"
The Spectacular Rise and Fall of WeWork," That makes it the most valuable startup in the country and part of going public  They have to disclose everything in paperwork, and that's when things start to unravel  We'll be right back at the daily"
The Spectacular Rise and Fall of WeWork," The headline is just the beginning, just like how it 80 p payroll is just the beginning, because they also provide industry leading HR talent, time benefits and more informed by data and designed for people so you and your company can achieve what you're working for to get the full story on how a teepee is designing a better way to work"
The Spectacular Rise and Fall of WeWork," Visit design 0 80 p dot com A teepee always designing for people way work, just unveiling its profiling"
The Spectacular Rise and Fall of WeWork," So why did things start to unravel when we work files office paperwork to go public? So this is the first time that journalists, investors, the public can really look under the hood at what's going on and we work"
The Spectacular Rise and Fall of WeWork," Do we have any numbers in terms of how much money that make you losing right now? And it's not pretty  Net losses were just under a $1,000,000,000 904 million  The company had lost $900 million in the first half of 2019 alone"
The Spectacular Rise and Fall of WeWork," They had rapidly expanded into markets that weren't necessarily friendly  Toe we work, and there had also been some kind of questionable financial dealings between Adam and the company that he started  Like what? While he had trademarked the word we and sold it back to the company for $5"
The Spectacular Rise and Fall of WeWork,9 million he ended up returning that money  But that certainly raised eyebrows  He had bought a lot of the buildings that we work was now leasing  So the company had paid him millions of dollars for space in the office is that he owned
The Spectacular Rise and Fall of WeWork," So this is all very unconventional and potentially even self dealing, right? But then there's the text of the AIPO, the legal document that they filed with the SEC"
The Spectacular Rise and Fall of WeWork," The word community is listed more than 100 and 50 times, and there was all of this kind of propping up what we now know is a very unprofitable business with this lingo of self help and creating community"
The Spectacular Rise and Fall of WeWork," And people just started to see it as selling air, you know, couching this unprofitable business in language that made people feel good  Eso this paperwork filed with the SEC really sets off an implosion unlike any other and start up history"
The Spectacular Rise and Fall of WeWork, All the bad press and bad moves caused the company's expected valuation to drop from 47 billion down to just 15 billion  So come in as low as $10 billion
The Spectacular Rise and Fall of WeWork," Of course, Italian, the office sharing company, below $8 billion that is a fraction of the value of we work plummets  So this is when discussion starts to spread of well, should there even be a Ni Po"
The Spectacular Rise and Fall of WeWork," Is this company ready to go public? And people start to turn on Adam pretty quickly  At this point, we work  CEO Adam Newman is facing new pressure from some of his top investors following the company's decision to postpone the I PS"
The Spectacular Rise and Fall of WeWork, Some board members and large investors in the company are privately discussing whether they could replace CEO Adam Newman and how they would do it  They think he should be removed  He should not be the CEO of we work
The Spectacular Rise and Fall of WeWork," Not only should they not be the CEO, but he should have no involvement and we work anymore  Yeah, this is now official  We work has officially come out saying that Adam Newman has stepping down as CEO  Eventually, Adam is forced to step down"
The Spectacular Rise and Fall of WeWork," People are supposed to say, I hate to be and I told you so, but I love to be and I told you so"
The Spectacular Rise and Fall of WeWork," This house of cards was coming down this business based on being bags, distressed furniture and espresso machines, and yet somehow this guy has been treated to some guru genius because he's such an effective self promoter  PT Barnum is supposed to have said  There's a sucker born every minute"
The Spectacular Rise and Fall of WeWork," That's what's going on here and Wall Street  They were suckered, too, along with with Softbank buying in where they get this, $47 billion for $12 million in cash  So they decide that even getting rid of Adam does not save this effort to go public"
The Spectacular Rise and Fall of WeWork," And they have to pull the I Po  I mean, this is hugely embarrassing  This company that had been valued at $47 billion most valuable startup in the country is suddenly valued at a tiny fraction of that  And this Japanese investor, Masa San, who had been such a visionary"
The Spectacular Rise and Fall of WeWork," It's extremely embarrassing for him  Ultimately, he has to apologize to investors specifically for putting so much faith in Adam Newman  So what becomes of Adam Newman? At this point? He has been pushed out of his company"
The Spectacular Rise and Fall of WeWork," In a way, he has been exposed as someone who was a better salesman than operator of a company, and it becomes pretty clear that he has built something that is not all that revolutionary but is a little bit of a financial house of cards"
The Spectacular Rise and Fall of WeWork," Well, here's what's so interesting about what happened to Adam Newman  He walked away from the company he founded with over a $1,000,000,000  How is that possible? Softbank bought his shares and we work, and they also agreed to pay him $46 million in consulting fees for four years"
The Spectacular Rise and Fall of WeWork," Wow, Nice work, if you can get it  Why? Softbank would say that this was the cost to get Adam out and start to clean up the mess, which includes laying off potentially thousands of employees  You know, in this letter, the employees call it graft"
The Spectacular Rise and Fall of WeWork," Here he was walking away with over a $1,000,000,000 in generational wealth as they face layoffs, losing their health care, getting nothing  They right? We're not the Adam Newman's of this world  We are a diverse workforce with rents to pay, households to support and Children to raise"
The Spectacular Rise and Fall of WeWork, We are not asking for this level of graft  We're asking to be treated with humanity and dignity so we can continue living life while searching to make a living elsewhere
The Spectacular Rise and Fall of WeWork," Amy, how do we explain what's happened here? The pre sad Psagot of we work in this situation that is ended with all these workers waiting to be laid off So the story of we work and Adam Newman is essentially a story of his exploitation of two phenomenon"
The Spectacular Rise and Fall of WeWork," The first is this kind of late stage tech capitalism, when investors really want to believe in these startup founders who have businesses that are essentially sort of traditional businesses with tech layered on uber is a perfect example of that calling a taxi with her phone and, in turn, give these companies enormous valuations when the business underpinnings are not necessarily there"
The Spectacular Rise and Fall of WeWork," So the irony, of course, was that Adam Newman tapped into this tech vernacular about changing the world about revolutionizing office space  But his company had really nothing to do with tech  It was a commercial real estate company, but people believe that"
The Spectacular Rise and Fall of WeWork," But it had a tech valuation because investors believed it  The second thing he quite brilliantly exploited was this yearning of millennials having this capitalist ambition and hustle, but also this yearning for community this we generation, as he called it, that it's not about you or me"
The Spectacular Rise and Fall of WeWork," It's about we, and in the end it essentially was about him  It is us will blaze a path forward, pave not with algorithms, not with software but with values, with friendship, with common goals and, most importantly, with humanity"
The Spectacular Rise and Fall of WeWork," And I think that's been particularly hard for we work employees to stomach  It's not just that the business turned out to be not as profitable as they thought it was, and their CEO walked away with the giant golden parachute"
The Spectacular Rise and Fall of WeWork, It was that they believed that it was bigger than that
