"Tuesday, Nov. 7, 2017","<p>A domestic violence conviction should have stopped Devin P. Kelley from purchasing guns, including the rifle used in a shooting that left at least 26 people dead at a church in Sutherland Springs, Tex. We look at why it didn’t. Also, a pattern is emerging between President Trump and the court system. Guests: Dave Philipps, who covers veterans and the military for The New York Times; Adam Liptak, who covers the Supreme Court, in conversation with Sabrina Tavernise. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Tue, 07 Nov 2017 10:40:46 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/e5e2b427-5b25-4448-b60e-c68a0928fea1.mp3']
"Monday, Nov. 6, 2017","<p>A gunman walked into a Baptist church in Sutherland Springs, Tex., on Sunday and opened fire. At least 26 people were killed — 7 percent of the town’s population. Guests: Manny Fernandez, The New York Times’s Houston bureau chief; Devin Butts, associate pastor at First Baptist Church in La Vernia, Tex. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Mon, 06 Nov 2017 10:53:31 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/4ca19bc1-16de-4d27-8438-4adaaca19ef2.mp3']
"Friday, Nov. 3, 2017","<p>When a waiter at an Iraqi restaurant in Portland, Ore., was attacked, the eatery’s owner saw it as an act of hate. But as details emerged about the man who did it, the story became far more complicated. Guests: Dave Philipps, who covers veterans and the military for The New York Times; Ghaith Sahib, the owner of &nbsp;the restaurant; Roberta Bello, the mother of the assailant, Damien Rodriguez; Jimmy Gentile, who served under Mr. Rodriguez in the Marine Corps. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Fri, 03 Nov 2017 09:56:36 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/4c29bbd2-c30c-482a-99dc-8281a2e0a325.mp3']
"Thursday, Nov. 2, 2017","<p>The man charged in the deadly truck attack in Manhattan on Tuesday entered the United States seven years ago through a lottery program intended to diversify the country. President Trump has pressed Congress to cancel the program. “Sounds nice,” he said. “It is not nice. It is not good.” &nbsp;Guests: Michael Schwirtz, an investigative reporter for The New York Times; Peter Baker, chief White House correspondent. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Thu, 02 Nov 2017 09:49:20 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/294246f6-8b3b-481a-a4b4-359d6b2434f6.mp3']
"Wednesday, Nov. 1, 2017","<p>The question of collusion seemed to be at the heart of the special counsel’s investigation into Russian meddling in the 2016 election. Does it matter that there may now be evidence of it? Plus, Facebook, Google and Twitter address Russia’s use of their platforms to sway American voters. And we look at the terrorist attack in Lower Manhattan. Guests: Michael S. Schmidt, who covers national security for The New York Times; Jim Rutenberg, The Times’s media columnist. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Wed, 01 Nov 2017 09:56:30 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/1cd6931d-73d7-4ef3-acf1-3ddba1b1727f.mp3']
"Tuesday, Oct. 31, 2017","<p>As expected, the former Trump campaign chairman Paul Manafort and a business associate have been indicted on charges stemming from the special counsel investigation. But a surprise guilty plea from another campaign adviser may tell a more meaningful story about what the Trump campaign knew about Russian interference in the 2016 election — and when it knew it. Guests: Matt Apuzzo, a New York Times reporter who has been covering the Russia investigation. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Tue, 31 Oct 2017 09:56:57 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/7e3ad8cf-16ca-4b80-b0be-0f833b885635.mp3']
"Monday, Oct. 30, 2017","<p>The salacious “dossier” that describes ties between Donald J. Trump and the Russian government is back in the news. The Trump administration says new reporting that the Clinton campaign helped to pay for the report is evidence that the entire Russia inquiry is just politics. Also, we have a rare on-the-record conversation with President Trump’s top lawyer, Ty Cobb, about the investigation. Guests: Kenneth P. Vogel, a New York Times reporter based in Washington; Matt Apuzzo, who interviewed Mr. Cobb. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Mon, 30 Oct 2017 09:51:15 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/e6978901-7cc2-412d-8705-68525d7fab66.mp3']
"Friday, Oct. 27, 2017","<p>The opioid crisis in the United States now rivals the Vietnam War in terms of how many Americans have been killed. After calling the opioid crisis a national emergency, President Trump has officially declared it a public health emergency — a distinction with a difference. We speak with a recovering addict who was 14 when he tried oxycodone for the first time. &nbsp;“By everyone’s standards, I should be dead,” he said about his former drug dependency. Guests: Aaron Pope, who lives outside Lexington, Ky.; <a href=""https://www.nytimes.com/by/julie-hirschfeld-davis"" target=""_blank"">Julie Hirschfeld Davis</a>, a White House correspondent for The Times. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Fri, 27 Oct 2017 09:43:32 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/b5b4a4bc-2ea5-4f8e-b9fb-8eb238bf6132.mp3']
"Thursday, Oct. 26, 2017","<p>Senator Bob Corker, the Republican head of the Foreign Relations Committee, was asked on Tuesday if President Trump was a role model for American children. ""Absolutely not,"" he replied. A few hours later, another Republican senator, Jeff Flake of Arizona, denounced the president. Congressional Republicans seem to be revolting against Mr. Trump. But is that what is really happening? Also, Xi Jinping, the leader of China, is consolidating his power. Guests: Glenn Thrush, a White House correspondent; Chris Buckley, a reporter for The Times in China. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Thu, 26 Oct 2017 09:54:23 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/8cb4a175-5739-417d-a7f0-1f00227584a0.mp3']
"Wednesday, Oct. 25, 2017","<p>A back-and-forth between President Trump and Myeshia Johnson, the widow of a U.S. soldier killed in Niger this month, has consumed the news cycle for the past week. But what actually happened in Niger? And Senator Jeff Flake, a Republican from Arizona, delivered an impassioned rebuke to President Trump as he announced he would not seek re-election. Guests: Helene Cooper, a Pentagon correspondent for The New York Times. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Wed, 25 Oct 2017 09:54:31 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/14a13be2-9550-4156-8d06-e18fcfe39d0e.mp3']
"Tuesday, Oct. 24, 2017","<p>Wendy Cleland-Hamnett, a former Environmental Protection Agency official, fought for years to protect American consumers from toxic chemicals found in everyday products. Nancy B. Beck, a scientist who worked for the chemical industry, saw these efforts as overregulation by the federal government. This is the story of the E.P.A. under President Trump, as told by the shifting powers of two women. Guests: Eric Lipton, a Washington-based correspondent for The Times; Ms. Hamnett, who was the top E.P.A. official overseeing pesticides and toxic chemicals until last month. For more information on today’s episode, visit&nbsp;<a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Tue, 24 Oct 2017 09:52:20 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/dd63a9eb-866b-4ff5-b8ea-edde2c1d5b77.mp3']
"Monday, Oct. 23, 2017","<p>“It’s horrible what I went through, horrible what my family went through,” Bill O’Reilly said of the sexual harassment allegations that cost him his job at Fox News. Mr. O’Reilly spoke on the record to two of our reporters, Emily Steel and Michael S. Schmidt, addressing the latest reporting on a $32 million settlement he reached with a longtime network analyst. Guests: Emily Steel, a business reporter for The New York Times; Michael S. Schmidt, a Washington correspondent for The Times. For more information on today’s episode, visit&nbsp;<a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Mon, 23 Oct 2017 09:36:44 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/882fb807-5d3f-40fd-89f2-5098ec15ec5b.mp3']
"Friday, Oct. 20, 2017","<p>Foreign Service officers often serve for decades, carrying their knowledge and relationships from one administration to the next. But in just a few months, a new boss has fired or driven out many of the country’s most experienced diplomats. We look at the state of the State Department under Rex Tillerson.</p><p> Guests: Jason Zengerle, a contributing writer for The New York Times Magazine, who interviewed Mr. Tillerson for one of our other podcasts, “The New Washington”; Nancy McEldowney, a former Foreign Service officer. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Fri, 20 Oct 2017 09:23:29 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/edf3d8c2-873b-456a-be8b-77f9260a159a.mp3']
"Thursday, Oct. 19, 2017","<p>Its de facto capital is falling. Its territory has shriveled to a handful of outposts. Its surviving leaders are on the run, and its fighters are surrendering. Is the Islamic State losing its war, or starting a new one? Guests: Rod Nordland, The Times’s bureau chief in Kabul, Afghanistan; Rukmini Callimachi, who covers terrorism and the Islamic State. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Thu, 19 Oct 2017 10:00:47 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/92270cef-d0aa-4695-8a53-67d6895a40b3.mp3']
"Wednesday, Oct. 18, 2017","<p>Shannon Mulcahy’s job at an Indiana steel plant moved to Mexico. Donald Trump vowed to keep factory jobs inside the United States. We discuss how the president’s promise of “America First” has met the realities of American manufacturing. Guests: Farah Stockman, a national correspondent for The New York Times; Shannon Mulcahy, a former factory worker. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Wed, 18 Oct 2017 10:00:52 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/a043cb5c-82ad-4d97-a118-e238518bcb10.mp3']
"Tuesday, Oct. 17, 2017","<p>As a candidate for president, Donald J. Trump called Sgt. Bowe Bergdahl a “dirty rotten traitor” for walking off his base in Afghanistan in 2009, and said,”I don’t want him. Maybe we can send him back.” On Monday, with President Trump now commander in chief, Sergeant Bergdahl pleaded guilty to desertion and to endangering the American troops sent to search for him. An Army judge will determine his punishment. &nbsp;Guests: Matthew Rosenberg, who covers intelligence and national security for The Times; Richard A. Oppel Jr., the Times reporter covering the trial. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Tue, 17 Oct 2017 09:43:18 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/00da4a8a-b6ce-469f-8cf1-399d6de5c36b.mp3']
"Monday, Oct. 16, 2017","<p>President Trump has disavowed the Iran nuclear deal, and he has threatened to leave it altogether if Congress does not amend it to permanently block Tehran from building nuclear weapons. Today, a top negotiator in the Obama administration talks about how the deal was reached and what it feels like to watch Mr. Trump threaten to undo it. Guests: Jake Sullivan, a negotiator for the Iran deal; Peter Baker, chief White House correspondent for The Times. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Mon, 16 Oct 2017 09:19:49 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/58451c4a-6f1e-4f11-af6a-10f26f2cb654.mp3']
"Friday, Oct. 13, 2017","<p>“I’m not quitting today. I don’t believe — and I just talked to the president — I don’t think I’m being fired today,” John F. Kelly, President Trump’s chief of staff, said at a surprise news conference. Hours later, President Trump unexpectedly released a statement aiming at destabilizing Obamacare. And a survivor from the Rohingya, one of the most persecuted ethnic groups in the world, told one of our correspondents her story. Guests: <a href=""https://www.nytimes.com/by/glenn-thrush"" target=""_blank"">Glenn Thrush</a>, a White House correspondent for The Times; <a href=""https://www.nytimes.com/by/jeffrey-gettleman"" target=""_blank"">Jeffrey Gettleman</a>, The Times’s South Asia bureau chief. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Fri, 13 Oct 2017 09:59:49 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/0c68a41c-6c97-47c5-8da1-b6b2d0201b37.mp3']
"Thursday, Oct. 12, 2017","<p>The United States sees North Korea as an existential threat: a hostile nation that is dangerously deluded and ready for war. But how does North Korea see the United States? We took a rare look inside the country. Guest: Nicholas Kristof, a New York Times columnist. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Thu, 12 Oct 2017 09:48:06 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c735ebb4-98d9-45e6-8ca0-c4db7bcf3ba8.mp3']
"Wednesday, Oct. 11, 2017","<p>More women are coming forward with their accounts of sexual harassment and assault in Hollywood, accusing the film producer Harvey Weinstein. Today, we hear one of those stories. Guests: Jodi Kantor, a New York Times reporter; Katherine Kendall, an actress who told The Times that Mr. Weinstein harassed her in his apartment in 1993. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Wed, 11 Oct 2017 09:33:55 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/92756e50-b2f3-490d-876b-5cf8638090c8.mp3']
"Tuesday, Oct. 10, 2017","<p>The Trump administration has rolled back two of President Barack Obama’s signature achievements. The repeal of the Clean Power Plan was billed as the end of a “war on coal.” And the end of a federal requirement that employers include birth control coverage in their health plans followed up on President Trump’s promise that “we will not allow people of faith to be targeted, bullied or silenced anymore.” Guests: Lisa Friedman, who covers climate and environmental policy for The Times; Gail Collins, a Times Op-Ed columnist. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Tue, 10 Oct 2017 09:19:41 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/8e918e9e-7231-4e75-85ba-9c5324a8687c.mp3']
"Monday, Oct. 9, 2017","<p>Two months after a white supremacist rally in Charlottesville, Va., turned violent, 200 employees of the American Civil Liberties Union have signed a letter saying that the organization’s “rigid stance” on the First Amendment undermines a broader mission that includes commitment to racial justice. Will the A.C.L.U. rethink its approach to free speech? Guests: Joseph Goldstein, a New York Times reporter; Abre’ Conner, an A.C.L.U. lawyer; David A. Goldberger, a former A.C.L.U. lawyer. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Mon, 09 Oct 2017 09:30:02 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/7771046c-91ec-475d-91d1-e8451566ae43.mp3']
"Friday, Oct. 6, 2017","<p>A New York Times investigation has found three decades of sexual harassment allegations against the Hollywood producer Harvey Weinstein. In response to that reporting, Mr. Weinstein released the following statement: “I realized some time ago that I needed to be a better person. Though I’m trying to do better, I know I have a long way to go.” A lawyer advising him said that the producer “denies many of the accusations as patently false.” Guests: Jodi Kantor and Megan Twohey, Times reporters. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Fri, 06 Oct 2017 10:01:14 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/11368f8f-5077-41b9-ae30-f7b81c61da81.mp3']
"Thursday, Oct. 5, 2017","<p>At least 12 of the weapons found in the hotel suite used by the gunman who killed 58 people in Las Vegas on Sunday had been modified. He used a device called a bump stock, which enables a semiautomatic rifle to fire faster, and can be purchased online. Guest: C. J. Chivers, a New York Times investigative reporter and Marine veteran. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Thu, 05 Oct 2017 09:46:29 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/bb76f02f-ca8b-4956-be2d-f5c04330dc71.mp3']
"Wednesday, Oct. 4, 2017","<p>Every mass shooting in the United States is inevitably followed by a call for gun control, but major legislation never passes. We look at how the National Rifle Association became a powerful lobbying group. Also, a gun store owner talks about putting military-style weapons into the hands of civilians. Guests: Robert Draper, a writer at large for The New York Times Magazine; John Markell, the owner of a gun store in Roanoke, Va. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Wed, 04 Oct 2017 10:01:58 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/bfd39bc1-4d7a-4ea0-a8ca-77a825dd694e.mp3']
"Tuesday, Oct. 3, 2017","<p>A lone gunman booked a suite at a Las Vegas hotel, took aim at a crowd below and committed one of the deadliest mass shootings in American history. At least 59 people are dead, and more than 500 wounded. President Trump is scheduled to visit the city on Wednesday. Today, Mr. Trump is heading to Puerto Rico to survey the damage from Hurricane Maria. A reporter for The Times discusses what she has seen on the island. Guests: Richard Pérez-Peña, a national reporter for The Times; Frances Robles, a Times correspondent based in Miami. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Tue, 03 Oct 2017 09:54:49 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/5156e84b-ce89-4f65-8742-51bb852db7ae.mp3']
"Monday, Oct. 2, 2017","<p>Across the United States, the case could be made that American voters are not choosing their representatives so much as representatives are choosing their voters. As the Supreme Court opens a new session, it turns to a question that, until now, it had been unwilling to resolve: Does drawing the perfect election district violate the Constitution? Guest: Emily Bazelon, a staff writer for The New York Times Magazine, and Dale Schultz, a former state senator in Wisconsin. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p><p><em>This episode was updated at 11 a.m. EST.</em></p>","Mon, 02 Oct 2017 09:48:55 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/b8ed35c0-0dab-49de-97f3-894b84413881.mp3']
"Friday, Sept. 29, 2017","<p>If you are found to be guilty of murder and sane, you could spend 25 years in prison. But if you are found not guilty by reason of insanity, you could be confined to an institution for 587 years. Involuntary confinement in a state psychiatric hospital sometimes becomes a life sentence. Guests: Mac McClelland, a reporter who has written about Houston Herczog, her third cousin who was found not guilty of murdering his father by reason of insanity; Savannah Herczog, Mr. Herczog’s sister, who was at home the night their father was killed; Houston Herczog, who is confined at Napa State Hospital in California. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Fri, 29 Sep 2017 10:09:40 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/19205845-570d-4ca2-b00e-806e4445f502.mp3']
"Thursday, Sept. 28, 2017","<p>The presidency of Donald J. Trump has changed the rules of influence in the nation’s capital, replacing top lobbyists with a group of newcomers and former nobodies. Those newcomers are getting rich. Guest: Nicholas Confessore, a political investigative reporter for The New York Times. He interviewed the lobbyist Robert Stryk for an episode of one of our other podcasts, “The New Washington.” For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Thu, 28 Sep 2017 09:42:14 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/16e11ccd-d230-4613-9b5a-65ecd552b83b.mp3']
"Wednesday, Sept.27, 2017","<p>At the height of the 2016 election, exaggerated reports of a brutal crime turned the town of Twin Falls, Idaho, upside down. The fake news has had real consequences. Guest: Caitlin Dickerson, who covers immigration for The Times. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Wed, 27 Sep 2017 09:41:13 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/24cf1976-c5e7-47f8-925c-1988d86807e6.mp3']
"Tuesday, Sept. 26, 2017","<p>President Trump has issued a new order indefinitely banning almost all travel to the United States from several countries, including North Korea. But why is Chad now on the list? Also, how the Supreme Court’s cancellation of &nbsp;arguments on the previous policy could affect a politically charged legal case. Guests: Eric Schmitt, who covers terrorism and national security for The Times; Adam Liptak, who covers the Supreme Court. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Tue, 26 Sep 2017 09:36:13 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/439bd7ab-177b-4552-a102-eca19b7e50fd.mp3']
"Monday, Sept. 25, 2017","<p>For years, the N.F.L. has avoided bringing politics onto the field. But in stadiums across the country on Sunday, players locked arms in protest as the national anthem played. We discuss how President Trump has forced professional athletes to become more political than ever before. Guest: Michael Powell, a sports columnist for The Times. For more information on today’s episode, visit nytimes.com/thedaily.&nbsp;</p>","Mon, 25 Sep 2017 09:48:47 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/82d7819a-279c-4a0a-8787-7b1e6bbf976e.mp3']
"Friday, Sept. 22, 2017","<p>As Maria tears apart the Caribbean, leaders in the region say that recent storms have created a humanitarian crisis — and that humans are to blame. Guest: Lisa Friedman, a climate reporter at The Times. For more information on today’s episode, visit <a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. You can support ""The Daily"" by subscribing to The Times. We're offering listeners one month free, then 50% off for a year. Go to <a href=""http://nytimes.com/thedailyoffer"" target=""_blank"">nytimes.com/thedailyoffer</a> for more information.</p>","Fri, 22 Sep 2017 09:52:22 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/7a39f768-f603-42cc-b208-b76aa7f1f080.mp3']
"Thursday, Sept. 21, 2017","<p>Republicans are pushing for a vote to repeal the Affordable Care Act, and they’re running out of time. The effort could test a long friendship in the Senate. Guests: Thomas Kaplan, who covers Congress for The Times; Sheryl Gay Stolberg, domestic affairs correspondent. For more information on today’s episode, visit&nbsp;<a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. You can support ""The Daily"" by subscribing to The Times. We're offering listeners one month free, then 50% off for a year. Go to&nbsp;<a href=""http://nytimes.com/thedailyoffer"" target=""_blank"">nytimes.com/thedailyoffer</a>&nbsp;for more information.</p>","Thu, 21 Sep 2017 09:57:06 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/76737fd7-e323-4b82-adb6-21ac2d4266d8.mp3']
"Wednesday, Sept. 20, 2017","<p>President Trump addresses the United Nations General Assembly for the first time, and says it’s every nation for itself. We look at the speech, and the people who crafted its message. Guests: Mark Landler, who covered the president’s speech; Maggie Haberman, a White House correspondent. For more information on today’s episode, visit&nbsp;<a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. You can support ""The Daily"" by subscribing to The Times. We're offering listeners one month free, then 50% off for a year. Go to&nbsp;<a href=""http://nytimes.com/thedailyoffer"" target=""_blank"">nytimes.com/thedailyoffer</a>&nbsp;for more information.</p>","Wed, 20 Sep 2017 09:24:26 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/fcb50a7c-4352-432a-944e-2358191bd681.mp3']
"Tuesday, Sept. 19, 2017","<p>The investigation into Russia’s attempts to disrupt the election is unnerving Washington. At a Washington steakhouse, a New York Times reporter overheard just how much the tactics used by the special counsel are rattling the White House legal team. Guests: Matt Apuzzo, who has been covering the Russia investigation for The Times; Kenneth P. Vogel, the reporter who overheard that conversation in Washington. For more information on today’s episode, visit&nbsp;<a href=""http://nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. You can support ""The Daily"" by subscribing to The Times. We're offering listeners one month free, then 50% off for a year. Go to&nbsp;<a href=""http://nytimes.com/thedailyoffer"" target=""_blank"">nytimes.com/thedailyoffer</a>&nbsp;for more information.</p>","Tue, 19 Sep 2017 09:34:29 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/6e345c27-4388-4924-b3cc-1fcde3c7cb03.mp3']
"Monday, Sept.18, 2017","<p>If they hold an undocumented criminal too long, they’re violating the Constitution. If they don’t, they’re crossing the White House. The impossible bind of sheriffs navigating Trump’s immigration crackdown. Guest: Caitlin Dickerson, who covers immigration for The New York Times. For more information on today’s episode, visit nytimes.com/thedaily. You can support ""The Daily"" by subscribing to The Times. We're offering listeners one month free, then 50% off for a year. Go to nytimes.com/thedailyoffer for more information.</p>","Mon, 18 Sep 2017 09:29:55 -0000","['https://www.nytimes.com/2017/09/18/podcasts/the-daily/listen-to-the-daily-the-sheriff-bind.html', 'https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/0dfc015a-3100-4501-9774-faa337e91769.mp3']"
"Friday, Sept.15, 2017","<p>The Democrats are having a moment. In President Trump’s latest dealmaking with Democratic leadership, he says he’ll give up his most central campaign promise — at least for now: “The wall will come later.” Guests: Glenn Thrush, a White House correspondent for The New York Times; Senator Bernie Sanders, who talks with us about how he’s using this moment. For more information on today’s episode, visit nytimes.com/thedaily. You can support ""The Daily"" by subscribing to The Times. </p><p>We're offering listeners one month free, then 50% off for a year. Go to <a href=""https://www.nytimes.com/thedailyoffer"" target=""_blank"">nytimes.com/thedailyoffer</a> for more information.</p>","Fri, 15 Sep 2017 09:45:47 -0000","['https://www.nytimes.com/2017/09/15/podcasts/the-daily/trump-schumer-bernie-sanders.html', 'https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/b344d348-c765-4142-9019-8b495aca3f33.mp3']"
"Thursday, Sept. 14, 2017","<p>Nearly 400,000 Muslims have fled Myanmar in recent weeks. How could a small nation celebrated by the United States as a “good news” story of transition to democracy now be condemned by the United Nations as a “textbook example of ethnic cleansing”? Guest: Hannah Beech, the Southeast Asia bureau chief for The New York Times. For more information on today’s episode, visit nytimes.com/thedaily.&nbsp;</p><p>You can support ""The Daily"" by subscribing to The Times. We're offering listeners one month free, then 50% off for a year. Go to <a href=""https://www.nytimes.com/thedailyoffer"" target=""_blank"">nytimes.com/thedailyoffer</a> for more information. </p>","Thu, 14 Sep 2017 09:34:37 -0000","['https://www.nytimes.com/2017/09/14/podcasts/the-daily/rohingya-muslims-myanmar.html', 'https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/1e06b252-3073-418d-a295-0d9975096a8c.mp3']"
"Wednesday, Sept. 13, 2017","<p>Russia’s interference in the 2016 election is now undisputed. What’s less clear is the role of the country’s media. A Times reporter went to Moscow to see how the Kremlin is waging an information war against the West. Guest: Jim Rutenberg, media columnist for The Times who recently returned from Russia. For more information on today’s episode, visit nytimes.com/thedaily.</p>","Wed, 13 Sep 2017 09:59:21 -0000","['https://www.nytimes.com/2017/09/13/podcasts/the-daily/russia-2016-election.html', 'https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/b8afb15f-d057-4d16-aa76-a8dfb4c755fb.mp3']"
"Tuesday, Sept.12,  2017","<p>He loves Whitney Houston, the Chicago Bulls and intercontinental ballistic missiles: what we know about the 33-year-old dictator of North Korea. And the latest on the United Nations plan for sanctions against North Korea, which fall significantly short of the penalties the Trump administration proposed last week. Guests: David E. Sanger, our chief Washington correspondent; Choe Sang-Hun, the Korea correspondent for The New York Times. For more information on today’s episode, visit nytimes.com/thedaily.&nbsp;</p>","Tue, 12 Sep 2017 09:58:47 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/88e12e21-8604-445c-bb8a-2d71f9f00dc8.mp3']
